home_team,away_team,Year,rank_diff,points_diff,home_win_rate,away_win_rate,home_recent_win_rate,away_recent_win_rate,h2h_home_wins,h2h_draws,h2h_away_wins,stage,home_appearances,away_appearances,home_champion_count,away_champion_count,home_final_appearances,away_final_appearances,target
Germany,Mexico,1998,-2.0,5.319999999999936,0.5789473684210527,0.2222222222222222,0.5909090909090909,0.4166666666666667,1,1,0,2,14,11,3,0,6,0,0
Netherlands,Serbia,1998,-13.0,130.8900000000001,0.42857142857142855,0.4444444444444444,0.3333333333333333,0.625,0,0,0,2,7,9,0,0,2,0,0
Romania,Croatia,1998,41.0,-210.96000000000004,0.4,0.6666666666666666,0.5,0.6666666666666666,0,0,0,2,7,1,0,0,0,0,2
Argentina,England,1998,-2.0,45.41000000000008,0.5272727272727272,0.45454545454545453,0.6190476190476191,0.4666666666666667,1,0,2,2,12,10,2,1,4,1,1
Italy,France,1998,2.0,-33.63999999999987,0.5846153846153846,0.5,0.6363636363636364,0.7272727272727273,2,0,1,3,14,10,3,0,5,0,1
Brazil,Denmark,1998,-9.0,174.73000000000002,0.6753246753246753,0.625,0.75,0.625,0,0,0,3,16,2,4,0,5,0,0
Netherlands,Argentina,1998,5.0,-79.37000000000012,0.4482758620689655,0.5178571428571429,0.38461538461538464,0.5909090909090909,1,0,1,3,7,12,0,2,2,4,0
Germany,Croatia,1998,-1.0,4.569999999999936,0.5844155844155844,0.75,0.6086956521739131,0.75,0,0,0,3,14,1,3,0,6,0,2
Brazil,Netherlands,1998,-7.0,146.78999999999996,0.6794871794871795,0.4666666666666667,0.7619047619047619,0.42857142857142855,1,0,1,4,16,7,4,0,5,2,1
France,Croatia,1998,-8.0,114.13999999999987,0.48717948717948717,0.8,0.6666666666666666,0.8,0,0,0,4,10,1,0,0,0,0,0
Netherlands,Croatia,1998,-4.0,48.86999999999989,0.45161290322580644,0.6666666666666666,0.4,0.6666666666666666,0,0,0,5,7,1,0,0,2,0,2
Brazil,France,1998,-3.0,81.51999999999998,0.6708860759493671,0.5,0.7272727272727273,0.6923076923076923,1,1,0,5,16,10,4,0,5,0,2
France,Senegal,2002,-14.0,175.39999999999986,0.5121951219512195,0.0,0.8571428571428571,0.0,0,0,0,1,10,0,1,0,1,0,2
Republic of Ireland,Cameroon,2002,6.0,-31.25,0.1111111111111111,0.21428571428571427,0.1111111111111111,0.2727272727272727,0,0,0,1,2,4,0,0,0,0,1
Uruguay,Denmark,2002,4.0,-27.8599999999999,0.40540540540540543,0.5555555555555556,0.25,0.4,0,0,1,1,9,2,2,0,2,0,2
Germany,Saudi Arabia,2002,-40.0,212.43000000000006,0.5769230769230769,0.2857142857142857,0.6470588235294118,0.2857142857142857,0,0,0,1,14,2,3,0,6,0,0
Argentina,Nigeria,2002,-29.0,275.4100000000001,0.5087719298245614,0.5,0.4375,0.5,1,0,0,1,12,2,2,0,4,0,0
Paraguay,South Africa,2002,-20.0,99.18000000000006,0.26666666666666666,0.0,0.25,0.0,0,0,0,1,5,1,0,0,0,0,1
England,Sweden,2002,-20.0,175.1400000000001,0.4444444444444444,0.3684210526315789,0.45454545454545453,0.3,0,0,0,1,10,9,1,0,1,1,1
Spain,Slovenia,2002,-56.0,331.18000000000006,0.4,0.0,0.4166666666666667,0.0,0,0,0,1,10,0,0,0,0,0,0
Croatia,Mexico,2002,-1.0,0.75,0.7142857142857143,0.21621621621621623,0.7142857142857143,0.25,0,0,0,1,1,11,0,0,0,0,2
Brazil,Türkiye,2002,-44.0,381.15999999999985,0.6625,0.3333333333333333,0.6666666666666666,0.0,0,0,0,1,16,1,4,0,6,0,0
Italy,Ecuador,2002,-38.0,261.75,0.5757575757575758,0.0,0.6842105263157895,0.0,0,0,0,1,14,0,3,0,5,0,0
China PR,Costa Rica,2002,48.0,-198.52999999999997,0.0,0.5,0.0,0.5,0,0,0,1,0,1,0,0,0,0,2
Japan,Belgium,2002,22.0,-257.1700000000001,0.0,0.28125,0.0,0.36363636363636365,0,0,0,1,1,10,0,0,0,0,1
Korea Republic,Poland,2002,2.0,-18.289999999999964,0.0,0.52,0.0,0.0,0,0,0,1,5,5,0,0,0,0,0
Russia,Tunisia,2002,3.0,-11.430000000000064,0.47058823529411764,0.16666666666666666,0.3333333333333333,0.0,0,0,0,1,8,2,0,0,0,0,0
USA,Portugal,2002,7.0,-49.07999999999993,0.23529411764705882,0.6666666666666666,0.1,0.0,0,0,0,1,6,2,0,0,0,0,0
Germany,Republic of Ireland,2002,-38.0,210.01999999999998,0.5822784810126582,0.1,0.6666666666666666,0.1,0,0,0,1,15,3,3,0,6,0,1
Denmark,Senegal,2002,-8.0,82.18999999999983,0.6,1.0,0.5,1.0,0,0,0,1,3,1,0,0,0,0,1
Cameroon,Saudi Arabia,2002,-8.0,33.66000000000008,0.2,0.25,0.25,0.25,0,0,0,1,5,3,0,0,0,0,0
France,Uruguay,2002,-10.0,121.06999999999994,0.5,0.39473684210526316,0.75,0.2,0,0,1,1,11,10,1,2,1,2,1
Sweden,Nigeria,2002,-7.0,54.8599999999999,0.358974358974359,0.4444444444444444,0.2727272727272727,0.4444444444444444,0,0,0,1,10,3,0,0,1,0,0
Spain,Paraguay,2002,-40.0,266.45000000000005,0.4146341463414634,0.25,0.46153846153846156,0.2,0,1,0,1,11,6,0,0,0,0,0
Argentina,England,2002,-2.0,45.41000000000008,0.5172413793103449,0.43478260869565216,0.47058823529411764,0.4166666666666667,1,1,2,1,13,11,2,1,4,1,2
South Africa,Slovenia,2002,4.0,-34.450000000000045,0.0,0.0,0.0,0.0,0,0,0,1,2,1,0,0,0,0,0
Italy,Croatia,2002,-6.0,80.5,0.582089552238806,0.625,0.7,0.625,0,0,0,1,15,2,3,0,5,0,2
Brazil,China PR,2002,-78.0,536.24,0.6666666666666666,0.0,0.6842105263157895,0.0,0,0,0,1,17,1,4,0,6,0,0
Mexico,Ecuador,2002,-31.0,180.5,0.23684210526315788,0.0,0.3333333333333333,0.0,0,0,0,1,12,1,0,0,0,0,0
Costa Rica,Türkiye,2002,-14.0,43.44999999999982,0.6,0.25,0.6,0.0,0,0,0,1,2,2,0,0,0,0,1
Japan,Russia,2002,-9.0,63.430000000000064,0.0,0.4857142857142857,0.0,0.42857142857142855,0,0,0,1,2,9,0,0,0,0,0
Korea Republic,USA,2002,12.0,-97.18000000000006,0.06666666666666667,0.2777777777777778,0.1,0.18181818181818182,0,0,0,1,6,7,0,0,0,0,1
Tunisia,Belgium,2002,28.0,-309.1700000000001,0.14285714285714285,0.2727272727272727,0.0,0.3333333333333333,0,0,0,1,3,11,0,0,0,0,1
Portugal,Poland,2002,-17.0,127.97000000000003,0.6,0.5,0.0,0.0,0,0,1,1,3,6,0,0,0,0,0
Denmark,France,2002,6.0,-93.21000000000004,0.5454545454545454,0.4883720930232558,0.42857142857142855,0.6666666666666666,0,0,1,1,3,11,0,1,0,1,0
Senegal,Uruguay,2002,4.0,-54.32999999999993,0.5,0.38461538461538464,0.5,0.16666666666666666,0,0,0,1,1,10,0,2,0,2,1
Saudi Arabia,Republic of Ireland,2002,2.0,-2.410000000000082,0.2222222222222222,0.09090909090909091,0.2222222222222222,0.09090909090909091,0,0,0,1,3,3,0,0,0,0,2
Cameroon,Germany,2002,32.0,-178.76999999999998,0.25,0.575,0.3076923076923077,0.631578947368421,0,0,0,1,5,15,0,3,0,6,2
Sweden,Argentina,2002,22.0,-220.55000000000018,0.375,0.5084745762711864,0.3333333333333333,0.4444444444444444,1,0,0,1,10,13,0,2,1,4,1
Nigeria,England,2002,27.0,-230.0,0.4,0.44680851063829785,0.4,0.46153846153846156,0,0,0,1,3,11,0,1,0,1,1
South Africa,Spain,2002,60.0,-365.6300000000001,0.2,0.42857142857142855,0.2,0.5,0,0,0,1,2,11,0,0,0,0,2
Slovenia,Paraguay,2002,16.0,-64.73000000000002,0.0,0.23529411764705882,0.0,0.16666666666666666,0,0,0,1,1,6,0,0,0,0,2
Costa Rica,Brazil,2002,30.0,-337.71000000000004,0.5,0.6707317073170732,0.5,0.7,0,0,1,1,2,17,0,4,0,6,2
Türkiye,China PR,2002,-34.0,155.08000000000015,0.2,0.0,0.0,0.0,0,0,0,1,2,1,0,0,0,0,0
Mexico,Italy,2002,7.0,-81.25,0.2564102564102564,0.5735294117647058,0.4,0.6666666666666666,0,1,1,1,12,15,0,3,0,5,1
Ecuador,Croatia,2002,32.0,-181.25,0.0,0.6666666666666666,0.0,0.6666666666666666,0,0,0,1,1,2,0,0,0,0,0
Tunisia,Japan,2002,6.0,-52.0,0.125,0.2,0.0,0.2,0,0,0,1,3,2,0,0,0,0,2
Belgium,Russia,2002,-31.0,320.60000000000014,0.2647058823529412,0.4722222222222222,0.3076923076923077,0.375,1,0,2,1,11,9,0,0,0,0,0
Portugal,Korea Republic,2002,-19.0,146.26,0.6363636363636364,0.0625,0.5,0.09090909090909091,0,0,0,1,3,6,0,0,0,0,2
Poland,USA,2002,10.0,-78.8900000000001,0.48148148148148145,0.2631578947368421,0.0,0.16666666666666666,0,0,0,1,6,7,0,0,0,0,0
Germany,Paraguay,2002,-36.0,201.44000000000005,0.5802469135802469,0.2777777777777778,0.65,0.2857142857142857,0,0,0,2,15,6,3,0,6,0,0
Denmark,England,2002,5.0,-61.90000000000009,0.5833333333333334,0.4375,0.5,0.42857142857142855,0,0,0,2,3,11,0,1,0,1,2
Sweden,Senegal,2002,7.0,-31.050000000000182,0.36585365853658536,0.3333333333333333,0.3076923076923077,0.3333333333333333,0,0,0,2,10,1,0,0,1,0,2
Spain,Republic of Ireland,2002,-42.0,275.03,0.4418604651162791,0.16666666666666666,0.5333333333333333,0.16666666666666666,0,0,0,2,11,3,0,0,0,0,1
Mexico,USA,2002,-3.0,17.410000000000082,0.25,0.25,0.36363636363636365,0.15384615384615385,0,0,0,2,12,7,0,0,0,0,2
Brazil,Belgium,2002,-1.0,24.589999999999918,0.6746987951807228,0.2857142857142857,0.7142857142857143,0.35714285714285715,0,0,0,2,17,11,4,0,6,0,0
Japan,Türkiye,2002,-21.0,99.39999999999986,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,2,2,2,0,0,0,0,2
Korea Republic,Italy,2002,22.0,-195.84000000000015,0.11764705882352941,0.5652173913043478,0.16666666666666666,0.6363636363636364,0,0,1,2,6,15,0,3,0,5,0
England,Brazil,2002,4.0,-112.82999999999993,0.4489795918367347,0.6785714285714286,0.4666666666666667,0.7272727272727273,0,1,2,3,11,17,1,4,1,6,2
Germany,USA,2002,-5.0,22.730000000000018,0.5853658536585366,0.2857142857142857,0.6666666666666666,0.21428571428571427,1,0,0,3,15,7,3,0,6,0,0
Spain,Korea Republic,2002,-21.0,184.92000000000007,0.4318181818181818,0.16666666666666666,0.5,0.23076923076923078,1,1,0,3,11,6,0,0,0,0,1
Senegal,Türkiye,2002,-27.0,124.24000000000001,0.5,0.42857142857142855,0.5,0.5,0,0,0,3,1,2,0,0,0,0,2
Germany,Korea Republic,2002,-17.0,119.91000000000008,0.5903614457831325,0.15789473684210525,0.6818181818181818,0.21428571428571427,1,0,0,4,15,6,3,0,6,0,0
Brazil,Türkiye,2002,-44.0,381.15999999999985,0.6823529411764706,0.5,0.7391304347826086,0.6,1,0,0,4,17,2,4,0,6,0,0
Korea Republic,Türkiye,2002,-17.0,70.15999999999985,0.15,0.4444444444444444,0.2,0.5,0,0,1,5,6,2,0,0,0,0,2
Germany,Brazil,2002,10.0,-191.08999999999992,0.5952380952380952,0.686046511627907,0.6956521739130435,0.75,0,0,0,5,15,17,3,4,6,6,2
Germany,Costa Rica,2006,-20.0,146.62000000000012,0.5882352941176471,0.42857142857142855,0.6470588235294118,0.3333333333333333,0,0,0,1,15,2,3,0,7,0,0
Poland,Ecuador,2006,-18.0,84.19999999999982,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,1,6,1,0,0,0,0,2
England,Paraguay,2006,-42.0,279.70000000000005,0.44,0.2631578947368421,0.4444444444444444,0.25,1,0,0,1,11,6,1,0,1,0,0
Trinidad and Tobago,Sweden,2006,79.0,-358.03999999999996,0.0,0.35714285714285715,0.0,0.36363636363636365,0,0,0,1,0,10,0,0,0,1,1
Argentina,Côte d'Ivoire,2006,-45.0,330.82000000000016,0.5,0.0,0.5,0.0,0,0,0,1,13,0,2,0,4,0,0
Serbia,Netherlands,2006,13.0,-130.8900000000001,0.43243243243243246,0.4375,0.5,0.5,0,0,1,1,9,7,0,0,0,2,2
Mexico,IR Iran,2006,-7.0,80.2800000000002,0.24390243902439024,0.16666666666666666,0.3333333333333333,0.3333333333333333,0,0,0,1,12,2,0,0,0,0,0
Angola,Portugal,2006,110.0,-520.6599999999999,0.0,0.5833333333333334,0.0,0.3333333333333333,0,0,0,1,0,3,0,0,0,0,2
Australia,Japan,2006,14.0,-70.81999999999994,0.0,0.2857142857142857,0.0,0.2857142857142857,0,0,0,1,1,2,0,0,0,0,0
USA,Czechia,2006,-19.0,135.26999999999998,0.2727272727272727,0.36666666666666664,0.25,0.0,0,0,1,1,7,8,0,0,0,2,2
Italy,Ghana,2006,-55.0,333.1400000000001,0.5571428571428572,0.0,0.5,0.0,0,0,0,1,15,0,3,0,5,0,0
Korea Republic,Togo,2006,-99.0,401.3799999999999,0.14285714285714285,0.0,0.23076923076923078,0.0,0,0,0,1,6,0,0,0,0,0,0
France,Switzerland,2006,-11.0,123.8599999999999,0.4772727272727273,0.2727272727272727,0.6,0.25,0,0,0,1,11,7,1,0,1,0,1
Brazil,Croatia,2006,-11.0,195.65999999999985,0.6896551724137931,0.6,0.7619047619047619,0.6,0,0,0,1,17,2,5,0,7,0,0
Spain,Ukraine,2006,-20.0,178.23000000000002,0.4222222222222222,0.0,0.46153846153846156,0.0,0,0,0,1,11,0,0,0,0,0,0
Tunisia,Saudi Arabia,2006,-21.0,69.75999999999999,0.1111111111111111,0.2,0.0,0.2,0,0,0,1,3,3,0,0,0,0,1
Germany,Poland,2006,-15.0,101.62000000000012,0.5930232558139535,0.4827586206896552,0.6666666666666666,0.25,1,1,0,1,16,7,3,0,7,0,0
Ecuador,Costa Rica,2006,13.0,-39.19999999999982,0.5,0.375,0.5,0.25,0,0,0,1,2,3,0,0,0,0,0
England,Trinidad and Tobago,2006,-99.0,533.1800000000001,0.45098039215686275,0.0,0.5,0.0,0,0,0,1,12,1,1,0,1,0,0
Sweden,Paraguay,2006,-22.0,104.55999999999995,0.3488372093023256,0.25,0.3333333333333333,0.2222222222222222,0,1,0,1,11,7,0,0,1,0,0
Argentina,Serbia,2006,-18.0,210.26000000000022,0.5081967213114754,0.42105263157894735,0.5384615384615384,0.4,0,1,0,1,14,10,2,0,4,0,0
Netherlands,Côte d'Ivoire,2006,-40.0,251.45000000000005,0.45454545454545453,0.0,0.5384615384615384,0.0,0,0,0,1,8,1,0,0,2,0,0
Mexico,Angola,2006,-106.0,488.99,0.2619047619047619,0.0,0.38461538461538464,0.0,0,0,0,1,13,1,0,0,0,0,1
Portugal,IR Iran,2006,-11.0,111.95000000000005,0.6153846153846154,0.14285714285714285,0.5,0.25,0,0,0,1,4,3,0,0,0,0,0
Czechia,Ghana,2006,-26.0,99.21000000000004,0.3870967741935484,0.0,1.0,0.0,0,0,0,1,9,1,0,0,2,0,2
Italy,USA,2006,-10.0,98.66000000000008,0.5633802816901409,0.2608695652173913,0.5294117647058824,0.23076923076923078,2,0,0,1,16,8,3,0,5,0,1
Japan,Croatia,2006,12.0,-86.10000000000014,0.25,0.5454545454545454,0.25,0.5454545454545454,0,0,1,1,3,3,0,0,0,0,1
Brazil,Australia,2006,-37.0,352.5799999999999,0.6931818181818182,0.25,0.7727272727272727,1.0,0,0,0,1,18,2,5,0,7,0,0
France,Korea Republic,2006,-24.0,229.48000000000002,0.4666666666666667,0.18181818181818182,0.5454545454545454,0.2857142857142857,0,0,0,1,12,7,1,0,1,0,1
Togo,Switzerland,2006,112.0,-507.0,0.0,0.2608695652173913,0.0,0.2,0,0,0,1,1,8,0,0,0,0,2
Saudi Arabia,Ukraine,2006,24.0,-99.21000000000004,0.18181818181818182,0.0,0.18181818181818182,0.0,0,0,0,1,4,1,0,0,0,0,2
Spain,Tunisia,2006,-23.0,207.68000000000006,0.43478260869565216,0.1,0.5,0.0,0,0,0,1,12,4,0,0,0,0,0
Costa Rica,Poland,2006,5.0,-45.0,0.3333333333333333,0.4666666666666667,0.2,0.2,0,0,0,1,3,7,0,0,0,0,2
Ecuador,Germany,2006,33.0,-185.81999999999994,0.6,0.5977011494252874,0.6,0.6842105263157895,0,0,0,1,2,16,0,3,0,7,2
Paraguay,Trinidad and Tobago,2006,-57.0,253.48000000000002,0.23809523809523808,0.0,0.2,0.0,0,0,0,1,7,1,0,0,0,0,0
Sweden,England,2006,20.0,-175.1400000000001,0.36363636363636365,0.46153846153846156,0.38461538461538464,0.5454545454545454,0,1,0,1,11,12,0,1,1,1,1
Portugal,Mexico,2006,-4.0,31.669999999999845,0.6428571428571429,0.2558139534883721,0.6,0.35714285714285715,0,0,0,1,4,13,0,0,0,0,0
IR Iran,Angola,2006,-99.0,408.7099999999998,0.125,0.0,0.2,0.0,0,0,0,1,3,1,0,0,0,0,1
Côte d'Ivoire,Serbia,2006,27.0,-120.55999999999995,0.0,0.41025641025641024,0.0,0.3333333333333333,0,0,0,1,1,10,0,0,0,0,0
Netherlands,Argentina,2006,5.0,-79.37000000000012,0.47058823529411764,0.5161290322580645,0.5714285714285714,0.5714285714285714,2,0,1,1,8,14,0,2,2,4,1
Ghana,USA,2006,45.0,-234.48000000000002,0.5,0.25,0.5,0.21428571428571427,0,0,0,1,1,8,0,0,0,0,0
Czechia,Italy,2006,29.0,-233.93000000000006,0.375,0.5555555555555556,0.5,0.5,0,0,2,1,9,16,0,3,2,5,2
Japan,Brazil,2006,23.0,-281.76,0.2222222222222222,0.6966292134831461,0.2222222222222222,0.782608695652174,0,0,0,1,3,18,0,5,0,7,2
Croatia,Australia,2006,-26.0,156.92000000000007,0.5,0.2,0.5,0.5,0,0,0,1,3,2,0,0,0,0,1
Saudi Arabia,Spain,2006,44.0,-277.44000000000005,0.16666666666666666,0.44680851063829785,0.16666666666666666,0.5333333333333333,0,0,0,1,4,12,0,0,0,0,2
Ukraine,Tunisia,2006,-3.0,29.450000000000045,0.5,0.09090909090909091,0.5,0.0,0,0,0,1,1,4,0,0,0,0,0
Togo,France,2006,123.0,-630.8599999999999,0.0,0.45652173913043476,0.0,0.5,0,0,0,1,1,12,0,1,0,1,2
Switzerland,Korea Republic,2006,-13.0,105.62000000000012,0.2916666666666667,0.17391304347826086,0.3333333333333333,0.26666666666666666,0,0,0,1,8,7,0,0,0,0,0
Germany,Sweden,2006,-14.0,96.88000000000011,0.6022727272727273,0.35555555555555557,0.7,0.35714285714285715,2,0,1,2,16,11,3,0,7,1,0
Argentina,Mexico,2006,-10.0,128.99,0.5079365079365079,0.25,0.5333333333333333,0.3333333333333333,1,0,0,2,14,13,2,0,4,0,0
England,Ecuador,2006,-39.0,264.0799999999999,0.4528301886792453,0.5,0.5,0.5,0,0,0,2,12,2,1,0,1,0,0
Portugal,Netherlands,2006,1.0,-17.950000000000045,0.6666666666666666,0.45714285714285713,0.6666666666666666,0.5333333333333333,0,0,0,2,4,8,0,0,0,2,0
Italy,Australia,2006,-32.0,237.42000000000007,0.5616438356164384,0.16666666666666666,0.5263157894736842,0.3333333333333333,0,0,0,2,16,2,3,0,5,0,0
Switzerland,Ukraine,2006,-12.0,98.93000000000006,0.32,0.6666666666666666,0.42857142857142855,0.6666666666666666,0,0,0,2,8,1,0,0,0,0,1
Brazil,Ghana,2006,-60.0,448.29999999999995,0.7,0.6666666666666666,0.7916666666666666,0.6666666666666666,0,0,0,2,18,1,5,0,7,0,0
Spain,France,2006,3.0,-44.559999999999945,0.4583333333333333,0.46808510638297873,0.5625,0.5384615384615384,0,0,0,2,12,12,0,1,0,1,2
Germany,Argentina,2006,8.0,-123.67000000000007,0.6067415730337079,0.515625,0.7142857142857143,0.5625,2,1,1,3,16,14,3,2,7,4,1
Italy,Ukraine,2006,-21.0,189.1500000000001,0.5675675675675675,0.5,0.55,0.5,0,0,0,3,16,1,3,0,5,0,0
England,Portugal,2006,-4.0,51.91000000000008,0.46296296296296297,0.6875,0.5384615384615384,0.7142857142857143,1,0,1,3,12,4,1,0,1,0,1
Brazil,France,2006,-3.0,81.51999999999998,0.7032967032967034,0.4791666666666667,0.8,0.5714285714285714,1,1,1,3,18,12,5,1,7,1,2
Germany,Italy,2006,5.0,-75.93000000000006,0.6,0.5733333333333334,0.6818181818181818,0.5714285714285714,0,2,2,4,16,16,3,3,7,5,2
Portugal,France,2006,5.0,-83.22000000000003,0.6470588235294118,0.4897959183673469,0.625,0.6,0,0,0,4,4,12,0,1,0,1,2
Germany,Portugal,2006,2.0,-26.34999999999991,0.5934065934065934,0.6111111111111112,0.6521739130434783,0.5555555555555556,0,0,0,5,16,4,3,0,7,0,0
Italy,France,2006,2.0,-33.63999999999987,0.5789473684210527,0.5,0.5909090909090909,0.625,2,1,1,5,16,12,3,1,5,1,1
South Africa,Mexico,2010,54.0,-295.3000000000002,0.16666666666666666,0.24444444444444444,0.16666666666666666,0.3333333333333333,0,0,0,1,2,13,0,0,0,0,1
Uruguay,France,2010,10.0,-121.06999999999994,0.375,0.49019607843137253,0.0,0.5882352941176471,1,1,0,1,10,12,2,1,2,2,1
Korea Republic,Greece,2010,-24.0,92.70000000000005,0.16666666666666666,0.0,0.3076923076923077,0.0,0,0,0,1,7,1,0,0,0,0,0
Argentina,Nigeria,2010,-29.0,275.4100000000001,0.5076923076923077,0.36363636363636365,0.5384615384615384,0.2857142857142857,2,0,0,1,14,3,2,0,4,0,0
England,USA,2010,-11.0,100.99000000000001,0.45454545454545453,0.24,0.5,0.18181818181818182,0,0,1,1,12,8,1,0,1,0,1
Algeria,Slovenia,2010,-26.0,105.05999999999995,0.3333333333333333,0.0,0.0,0.0,0,0,0,1,2,1,0,0,0,0,2
Serbia,Ghana,2010,-40.0,170.6199999999999,0.4,0.5,0.2857142857142857,0.5,0,0,0,1,10,1,0,0,0,0,2
Germany,Australia,2010,-27.0,161.49,0.5978260869565217,0.14285714285714285,0.6842105263157895,0.25,1,0,0,1,16,2,3,0,7,0,0
Netherlands,Denmark,2010,-2.0,27.940000000000055,0.4444444444444444,0.5384615384615384,0.45454545454545453,0.4444444444444444,0,0,0,1,8,3,0,0,2,0,0
Japan,Cameroon,2010,-19.0,88.09999999999991,0.2,0.23529411764705882,0.2,0.16666666666666666,0,0,0,1,3,5,0,0,0,0,0
Italy,Paraguay,2010,-41.0,277.3700000000001,0.5714285714285714,0.2727272727272727,0.5625,0.2727272727272727,1,0,0,1,16,7,4,0,6,0,1
New Zealand,Slovakia,2010,50.0,-231.6099999999999,0.0,0.0,0.0,0.0,0,0,0,1,1,0,0,0,0,0,1
Côte d'Ivoire,Portugal,2010,39.0,-233.5,0.3333333333333333,0.5789473684210527,0.3333333333333333,0.5,0,0,0,1,1,4,0,0,0,0,1
Brazil,Korea DPR,2010,-111.0,671.3399999999999,0.6956521739130435,0.25,0.7894736842105263,0.0,0,0,0,1,18,1,5,0,7,0,0
Honduras,Chile,2010,51.0,-207.62999999999988,0.0,0.28,0.0,0.0,0,0,0,1,1,7,0,0,0,0,2
Spain,Switzerland,2010,-8.0,79.29999999999995,0.4489795918367347,0.3076923076923077,0.5833333333333334,0.5,2,0,0,1,12,8,0,0,0,0,2
South Africa,Uruguay,2010,53.0,-289.1200000000001,0.14285714285714285,0.36585365853658536,0.14285714285714285,0.0,0,0,0,1,3,11,0,2,0,2,2
Argentina,Korea Republic,2010,-25.0,243.58000000000015,0.5151515151515151,0.2,0.5714285714285714,0.35714285714285715,1,0,0,1,15,8,2,0,4,0,0
Greece,Nigeria,2010,20.0,-60.87000000000012,0.0,0.3333333333333333,0.0,0.25,0,0,1,1,2,4,0,0,0,0,0
France,Mexico,2010,-9.0,114.88999999999987,0.4807692307692308,0.2391304347826087,0.5555555555555556,0.3076923076923077,2,1,0,1,13,14,1,0,2,0,2
Germany,Serbia,2010,-10.0,86.59000000000015,0.6021505376344086,0.3902439024390244,0.7,0.25,4,1,1,1,17,11,3,0,7,0,2
Slovenia,USA,2010,47.0,-243.44000000000005,0.25,0.23076923076923078,0.25,0.16666666666666666,0,0,0,1,2,9,0,0,0,0,1
England,Algeria,2010,-32.0,239.37000000000012,0.44642857142857145,0.2857142857142857,0.4666666666666667,0.0,0,0,0,1,13,3,1,0,1,0,1
Netherlands,Japan,2010,-16.0,134.97000000000003,0.4594594594594595,0.2727272727272727,0.5,0.2727272727272727,0,0,0,1,9,4,0,0,2,0,0
Ghana,Australia,2010,23.0,-95.72000000000003,0.6,0.125,0.6,0.2,0,0,0,1,2,3,0,0,0,0,1
Cameroon,Denmark,2010,33.0,-195.12999999999988,0.2222222222222222,0.5,0.14285714285714285,0.4,0,0,0,1,6,4,0,0,0,0,2
Slovakia,Paraguay,2010,8.0,-23.180000000000064,0.0,0.2608695652173913,0.0,0.25,0,0,0,1,1,8,0,0,0,0,2
Italy,New Zealand,2010,-99.0,532.1600000000001,0.5641025641025641,0.0,0.5294117647058824,0.0,0,0,0,1,17,2,4,0,6,0,1
Brazil,Côte d'Ivoire,2010,-47.0,398.24,0.6989247311827957,0.25,0.8,0.25,0,0,0,1,19,2,5,0,7,0,0
Portugal,Korea DPR,2010,-103.0,506.5999999999999,0.55,0.2,0.45454545454545453,0.0,1,0,0,1,5,2,0,0,0,0,0
Chile,Switzerland,2010,14.0,-126.31000000000017,0.3076923076923077,0.3333333333333333,0.2,0.6,1,0,0,1,8,9,0,0,0,0,0
Spain,Honduras,2010,-73.0,413.24,0.44,0.0,0.5384615384615384,0.0,0,1,0,1,13,2,0,0,0,0,0
Mexico,Uruguay,2010,-1.0,6.180000000000064,0.2553191489361702,0.38095238095238093,0.35714285714285715,0.2,0,1,0,1,14,11,0,2,0,2,2
France,South Africa,2010,-63.0,410.19000000000005,0.4716981132075472,0.125,0.5263157894736842,0.125,1,0,0,1,13,3,1,0,2,0,2
Nigeria,Korea Republic,2010,4.0,-31.829999999999927,0.3076923076923077,0.19230769230769232,0.2222222222222222,0.3333333333333333,0,0,0,1,4,8,0,0,0,0,1
Greece,Argentina,2010,49.0,-336.2800000000002,0.2,0.5223880597014925,0.5,0.6,0,0,1,1,2,15,0,2,0,4,2
Slovenia,England,2010,58.0,-344.43000000000006,0.2,0.43859649122807015,0.2,0.4375,0,0,0,1,2,13,0,1,0,1,2
USA,Algeria,2010,-21.0,138.3800000000001,0.2222222222222222,0.25,0.15384615384615385,0.0,0,0,0,1,9,3,0,0,0,0,0
Ghana,Germany,2010,50.0,-257.21000000000004,0.5,0.5957446808510638,0.5,0.6666666666666666,0,0,0,1,2,17,0,3,0,7,2
Australia,Serbia,2010,17.0,-74.89999999999986,0.1111111111111111,0.40476190476190477,0.16666666666666666,0.3333333333333333,0,0,0,1,3,11,0,0,0,0,0
Paraguay,New Zealand,2010,-58.0,254.78999999999996,0.2916666666666667,0.0,0.3076923076923077,0.0,0,0,0,1,8,2,0,0,0,0,1
Slovakia,Italy,2010,49.0,-300.5500000000002,0.0,0.5569620253164557,0.0,0.5,0,0,0,1,1,17,0,4,0,6,0
Denmark,Japan,2010,-14.0,107.02999999999997,0.5333333333333333,0.25,0.45454545454545453,0.25,0,0,0,1,4,4,0,0,0,0,2
Cameroon,Netherlands,2010,35.0,-223.06999999999994,0.21052631578947367,0.47368421052631576,0.125,0.5384615384615384,0,0,0,1,6,9,0,0,0,2,2
Portugal,Brazil,2010,8.0,-164.74,0.5714285714285714,0.7021276595744681,0.5,0.8095238095238095,1,0,0,1,5,19,0,5,0,7,1
